Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe31003800340034003500,2008-03-09,Male,Product,No,3.0,7.0,6.9,0.59
fffe32003900340032003500,2008-10-14,Male,Service,Yes,2.0,4.0,6.7,0.46
fffe31003800370032003600,2008-11-05,Male,Service,Yes,1.0,1.0,3.3,0.16
fffe31003900370032003600,2008-12-09,Female,Product,No,2.0,5.0,5.6,0.46
fffe32003000310032003300,2008-05-15,Male,Service,Yes,3.0,4.0,,0.35
fffe37003600,2008-03-19,Female,Service,No,2.0,4.0,4.5,0.39
fffe31003100340030003400,2008-02-21,Male,Service,No,4.0,6.0,,0.58
fffe3200330031003700,2008-03-25,Male,Service,Yes,2.0,5.0,5.7,0.36
fffe3800340033003400,2008-03-05,Male,Product,Yes,2.0,,3.2,0.14
fffe32003500350034003000,2008-05-01,Female,Service,No,2.0,5.0,6.5,0.54
fffe31003800350038003900,2008-02-02,Male,Product,Yes,2.0,5.0,7.0,0.61
fffe31003000330037003600,2008-03-17,Female,Product,No,2.0,2.0,4.5,0.25
fffe32003200320034003400,2008-11-12,Male,Service,Yes,1.0,,3.7,0.23
fffe32003400350038003400,2008-09-22,Male,Service,Yes,2.0,5.0,4.4,0.36
fffe33003200330036003800,2008-11-23,Female,Product,Yes,3.0,4.0,3.7,0.25
fffe31003800310036003400,2008-12-25,Female,Service,Yes,0.0,1.0,3.6,0.25
fffe32003000360034003900,2008-07-27,Male,Service,No,4.0,8.0,,1.0
fffe32003000310037003100,2008-08-07,Male,Service,No,1.0,3.0,4.8,0.34
fffe31003700300032003400,2008-03-05,Male,Service,Yes,3.0,7.0,7.8,0.57
fffe3700390035003100,2008-11-10,Female,Service,No,1.0,3.0,,0.46
fffe3500360033003700,2008-10-30,Male,Product,No,1.0,4.0,,
fffe3200310032003900,2008-02-25,Female,Product,No,1.0,3.0,4.0,0.31
fffe32003200350039003500,2008-08-30,Female,Product,Yes,3.0,8.0,9.8,0.96
fffe3700370033003600,2008-02-01,Male,Product,Yes,3.0,7.0,7.2,0.59
fffe33003300320035003500,2008-02-05,Female,Service,Yes,2.0,4.0,5.1,0.36
fffe32003900370037003600,2008-06-24,Female,Product,No,0.0,1.0,2.6,0.18
fffe3900370034003100,2008-07-05,Female,Service,No,3.0,4.0,6.9,0.47
fffe33003200370036003100,2008-05-12,Male,Service,Yes,2.0,5.0,6.6,0.63
fffe32003400320033003000,2008-07-20,Male,Service,No,2.0,6.0,7.6,0.63
fffe31003700330036003300,2008-12-22,Female,Service,No,3.0,6.0,8.5,0.65
fffe32003600350032003800,2008-05-09,Female,Product,Yes,1.0,3.0,1.9,0.13
fffe32003800360032003800,2008-05-22,Female,Service,Yes,3.0,6.0,6.9,0.48
fffe31003700310030003000,2008-12-28,Female,Service,No,2.0,4.0,6.1,0.39
fffe31003300390033003000,2008-08-20,Male,Product,Yes,2.0,4.0,3.7,0.32
fffe31003800370037003700,2008-06-09,Male,Service,No,1.0,4.0,5.3,0.41
fffe33003400340039003200,2008-05-09,Female,Service,Yes,1.0,4.0,6.9,0.46
fffe3200380030003900,2008-01-08,Female,Service,No,1.0,2.0,,0.14
fffe33003200390033003600,2008-12-22,Female,Product,Yes,2.0,3.0,4.3,0.39
fffe32003900330032003700,2008-04-19,Male,Service,No,4.0,7.0,8.5,0.69
fffe320037003900,2008-02-19,Female,Service,Yes,1.0,3.0,3.2,0.21
fffe31003300300030003100,2008-10-20,Male,Service,No,2.0,4.0,8.1,0.61
fffe33003300300039003700,2008-10-18,Male,Service,No,3.0,7.0,5.8,0.55
fffe32003300380032003200,2008-06-16,Male,Service,No,2.0,6.0,6.3,0.62
fffe3100340035003300,2008-03-26,Female,Service,Yes,3.0,5.0,5.7,0.4
fffe32003400300035003200,2008-10-26,Female,Service,Yes,1.0,1.0,4.1,0.24
fffe32003200370036003400,2008-06-13,Female,Service,Yes,1.0,1.0,3.3,0.26
fffe32003500300036003100,2008-08-18,Male,Product,No,2.0,4.0,7.6,0.54
fffe3400350038003600,2008-05-01,Male,Product,No,4.0,7.0,6.6,0.62
fffe31003100360033003900,2008-09-22,Female,Service,Yes,4.0,8.0,8.2,0.77
fffe3400330037003700,2008-02-14,Female,Service,Yes,2.0,5.0,,
fffe32003800300033003000,2008-12-03,Male,Service,No,4.0,7.0,7.8,0.56
fffe31003900390030003900,2008-01-15,Male,Service,Yes,1.0,2.0,4.6,0.27
fffe31003800380035003900,2008-09-17,Female,Product,Yes,1.0,1.0,3.2,0.23
fffe32003300390032003800,2008-06-05,Male,Service,No,3.0,5.0,6.6,0.48
fffe31003600390035003200,2008-11-11,Male,Product,Yes,2.0,3.0,,0.32
fffe32003800370034003600,2008-07-05,Male,Service,Yes,1.0,3.0,3.8,0.27
fffe3400310036003800,2008-11-04,Male,Product,Yes,2.0,,4.3,0.2
fffe3900390038003400,2008-10-20,Female,Product,Yes,1.0,2.0,6.2,0.46
fffe32003300330030003400,2008-11-08,Female,Service,No,4.0,8.0,9.5,0.8
fffe32003800390034003800,2008-11-27,Male,Service,Yes,1.0,1.0,0.1,0.0
fffe32003800340035003000,2008-09-22,Male,Service,Yes,3.0,5.0,5.5,0.43
fffe32003100330034003300,2008-12-06,Female,Product,No,1.0,3.0,4.0,0.2
fffe32003600380032003100,2008-02-15,Male,Service,No,3.0,6.0,7.8,0.69
fffe31003600380039003900,2008-06-29,Male,Product,Yes,1.0,3.0,5.9,0.43
fffe32003300300039003800,2008-01-21,Female,Service,Yes,1.0,1.0,5.3,0.29
fffe3800340037003700,2008-06-13,Male,Product,No,3.0,6.0,8.2,0.73
fffe32003200320031003500,2008-06-24,Male,Service,No,3.0,5.0,6.7,0.68
fffe3300370036003500,2008-12-10,Female,Service,No,2.0,5.0,5.3,0.47
fffe32003200380034003900,2008-10-31,Male,Product,Yes,1.0,2.0,4.6,0.41
fffe31003100370033003400,2008-11-19,Female,Product,Yes,3.0,6.0,6.9,0.62
fffe31003600340037003600,2008-10-19,Female,Service,No,3.0,4.0,5.6,0.5
fffe340030003300,2008-09-03,Male,Service,No,3.0,5.0,6.7,0.6
fffe3300340032003100,2008-07-01,Male,Product,No,2.0,4.0,,
fffe31003500320031003200,2008-05-04,Male,Service,Yes,2.0,5.0,6.3,0.39
fffe31003800390035003900,2008-01-22,Male,Service,No,1.0,4.0,7.4,0.51
fffe33003300320036003000,2008-11-30,Female,Service,No,2.0,3.0,3.0,0.23
fffe32003300360032003400,2008-06-01,Male,Service,No,3.0,5.0,6.3,0.43
fffe32003100300038003000,2008-04-30,Male,Service,No,2.0,5.0,7.4,0.56
fffe32003300380035003900,2008-01-11,Female,Service,No,0.0,1.0,3.9,0.27
fffe31003000300036003300,2008-06-27,Female,Product,Yes,4.0,7.0,,0.51
fffe32003200380036003300,2008-09-20,Female,Product,No,1.0,4.0,4.6,0.41
fffe31003900350036003200,2008-11-09,Male,Service,No,3.0,5.0,5.3,0.37
fffe32003800360032003400,2008-12-31,Male,Service,Yes,1.0,2.0,3.7,0.28
fffe32003200370034003600,2008-02-21,Male,Product,No,4.0,9.0,,
fffe31003500360030003800,2008-07-05,Male,Service,No,2.0,4.0,7.0,0.54
fffe33003000330037003900,2008-07-15,Female,Product,Yes,2.0,4.0,6.1,0.42
fffe31003700360030003000,2008-01-08,Female,Service,No,2.0,5.0,5.1,0.45
fffe31003600300039003500,2008-12-21,Male,Service,Yes,2.0,3.0,5.4,0.49
fffe32003900350038003400,2008-08-19,Male,Product,No,3.0,6.0,7.3,0.53
fffe31003200370036003100,2008-04-08,Male,Service,Yes,2.0,4.0,6.5,0.6
fffe32003500360031003600,2008-11-09,Female,Service,Yes,3.0,6.0,5.8,0.53
fffe32003800390033003200,2008-12-13,Female,Service,Yes,1.0,3.0,4.7,0.29
fffe32003500380033003500,2008-08-22,Male,Service,Yes,2.0,4.0,6.3,0.45
fffe3900340038003000,2008-08-22,Male,Service,Yes,2.0,6.0,6.8,0.54
fffe3300340033003800,2008-06-22,Female,Product,No,2.0,5.0,7.2,0.57
fffe32003100340034003200,2008-03-29,Male,Service,No,4.0,8.0,,0.68
fffe32003500380039003100,2008-02-08,Female,Product,No,5.0,9.0,7.7,0.73
fffe33003200310036003600,2008-09-27,Male,Service,No,4.0,8.0,6.8,0.58
fffe3500300031003900,2008-04-06,Male,Product,Yes,4.0,6.0,8.1,0.66
fffe3500310039003900,2008-03-16,Female,Service,No,2.0,3.0,,0.22
fffe32003500380038003800,2008-01-07,Male,Product,Yes,2.0,4.0,8.2,0.68
fffe32003200330039003100,2008-03-19,Female,Service,No,0.0,1.0,3.1,0.21
fffe32003500320032003500,2008-11-13,Female,Service,No,2.0,4.0,6.4,0.45
fffe32003000310032003100,2008-01-04,Female,Product,Yes,2.0,4.0,3.0,0.24
fffe31003300340039003600,2008-05-17,Male,Product,Yes,0.0,1.0,,0.09
fffe31003600340034003700,2008-10-01,Female,Service,Yes,1.0,4.0,6.1,0.39
fffe31003700340035003800,2008-09-07,Male,Service,No,3.0,5.0,6.4,0.58
fffe32003800330036003000,2008-07-21,Female,Service,Yes,1.0,4.0,6.0,0.42
fffe32003100370032003800,2008-04-16,Male,Service,No,3.0,6.0,8.4,0.72
fffe32003600380036003000,2008-10-31,Female,Service,Yes,3.0,5.0,5.9,0.45
fffe33003000390034003000,2008-11-08,Female,Service,No,2.0,4.0,8.0,0.59
fffe32003900370039003300,2008-08-21,Male,Product,Yes,3.0,5.0,5.2,0.47
fffe33003100370033003100,2008-01-07,Male,Product,No,4.0,8.0,9.3,0.82
fffe3700340033003700,2008-06-03,Male,Service,Yes,2.0,3.0,4.3,0.21
fffe3300340035003400,2008-02-06,Female,Product,Yes,1.0,2.0,3.4,0.2
fffe31003700310034003600,2008-07-04,Male,Service,Yes,1.0,2.0,1.4,0.11
fffe31003400360034003900,2008-05-05,Female,Product,Yes,1.0,1.0,3.7,0.29
fffe3900320032003400,2008-02-05,Female,Service,No,1.0,1.0,,0.03
fffe32003100310034003400,2008-08-07,Female,Service,Yes,0.0,1.0,1.5,0.09
fffe31003200310037003900,2008-07-31,Female,Product,Yes,2.0,4.0,3.7,0.27
fffe32003200330039003600,2008-05-08,Female,Service,Yes,2.0,4.0,7.1,0.57
fffe31003300300035003400,2008-08-09,Female,Product,No,3.0,7.0,6.9,0.53
fffe31003000320031003500,2008-12-01,Male,Service,Yes,4.0,7.0,8.0,
fffe31003900350036003400,2008-10-17,Female,Product,Yes,3.0,4.0,4.7,0.41
fffe32003900340033003700,2008-05-24,Male,Product,Yes,2.0,5.0,7.9,0.76
fffe31003700380035003400,2008-11-07,Male,Product,Yes,0.0,2.0,4.0,0.25
fffe32003100300036003400,2008-03-09,Female,Product,No,0.0,1.0,4.0,0.18
fffe32003200390039003400,2008-09-01,Female,Product,No,2.0,3.0,5.6,0.4
fffe3700300034003500,2008-02-25,Female,Service,No,2.0,4.0,7.6,0.65
fffe31003900340039003700,2008-09-10,Male,Service,No,3.0,7.0,,0.6
fffe3500330033003200,2008-08-23,Female,Service,Yes,3.0,6.0,5.1,0.39
fffe3100320039003300,2008-11-06,Male,Service,Yes,2.0,6.0,6.6,0.56
fffe32003500320039003600,2008-07-31,Female,Product,Yes,2.0,5.0,7.5,0.53
fffe32003000330036003600,2008-10-31,Male,Service,No,2.0,5.0,,0.51
fffe31003600370033003600,2008-09-24,Female,Service,Yes,3.0,5.0,6.4,0.49
fffe3200330035003700,2008-05-01,Male,Service,No,4.0,8.0,6.7,0.62
fffe33003200360031003000,2008-09-11,Male,Service,No,1.0,1.0,3.2,0.2
fffe31003300350039003500,2008-07-21,Male,Service,Yes,2.0,5.0,5.0,0.4
fffe31003100370036003300,2008-04-27,Male,Service,Yes,2.0,,,0.49
fffe31003300390038003700,2008-06-03,Male,Service,Yes,3.0,5.0,5.2,0.39
fffe32003600390030003800,2008-11-19,Female,Service,Yes,2.0,5.0,4.7,0.42
fffe32003000300039003200,2008-07-08,Male,Product,No,2.0,6.0,7.3,0.55
fffe32003300300032003600,2008-04-11,Female,Service,Yes,5.0,9.0,9.1,0.78
fffe31003700320031003300,2008-10-08,Female,Product,No,4.0,7.0,,
fffe31003400340036003000,2008-11-17,Male,Service,No,2.0,6.0,9.0,0.79
fffe32003100390035003200,2008-06-30,Male,Service,No,2.0,5.0,5.9,0.52
fffe31003000380033003400,2008-12-15,Female,Service,No,4.0,8.0,,0.74
fffe3200360034003000,2008-12-26,Male,Product,No,3.0,8.0,7.3,0.71
fffe31003300380036003500,2008-12-02,Male,Service,No,2.0,5.0,6.4,0.53
fffe32003200340035003800,2008-04-28,Female,Service,No,2.0,5.0,6.9,0.54
fffe3800310037003500,2008-01-10,Female,Service,No,1.0,2.0,2.7,0.22
fffe32003000390038003900,2008-11-04,Female,Service,Yes,2.0,2.0,4.8,0.28
fffe31003100370037003200,2008-08-21,Female,Product,Yes,0.0,1.0,0.7,0.0
fffe33003000340032003000,2008-09-09,Female,Product,No,2.0,2.0,1.4,0.05
fffe33003000300033003800,2008-05-04,Male,Product,No,2.0,5.0,6.8,0.66
fffe32003200360035003900,2008-04-01,Female,Service,No,0.0,2.0,1.8,0.15
fffe33003000380034003000,2008-08-25,Male,Service,Yes,2.0,4.0,4.5,0.33
fffe31003700340033003100,2008-02-06,Female,Service,No,2.0,5.0,4.4,0.39
fffe330035003400,2008-06-28,Male,Product,No,0.0,,4.0,0.21
fffe31003900340030003100,2008-09-09,Male,Service,Yes,2.0,4.0,4.7,
fffe3300350036003100,2008-09-09,Female,Product,Yes,2.0,4.0,5.7,0.34
fffe33003200340032003000,2008-03-22,Female,Product,Yes,1.0,1.0,1.5,0.07
fffe3600350034003200,2008-07-07,Male,Service,No,4.0,8.0,8.9,0.83
fffe3100370036003600,2008-10-27,Female,Service,Yes,2.0,4.0,4.2,0.32
fffe32003600320036003000,2008-09-21,Male,Service,No,2.0,5.0,7.4,0.59
fffe32003600340038003300,2008-02-22,Female,Product,Yes,2.0,4.0,4.4,0.33
fffe33003400300031003500,2008-10-06,Male,Service,Yes,2.0,5.0,5.3,0.5
fffe31003700360035003700,2008-01-11,Male,Product,Yes,2.0,3.0,,0.23
fffe33003200360039003300,2008-12-20,Male,Service,No,2.0,5.0,6.3,0.53
fffe3400350035003700,2008-11-26,Female,Product,No,1.0,2.0,,0.27
fffe33003200360037003300,2008-01-13,Female,Product,Yes,1.0,3.0,3.5,0.29
fffe32003800310037003000,2008-07-15,Male,Service,No,3.0,7.0,7.5,0.59
fffe31003800350034003900,2008-07-01,Male,Service,Yes,2.0,5.0,5.2,
fffe3400360030003600,2008-07-08,Female,Service,No,2.0,,5.9,0.41
fffe3800380033003300,2008-08-21,Female,Service,No,3.0,5.0,4.8,0.4
fffe32003900300031003400,2008-01-15,Male,Product,Yes,2.0,3.0,5.8,0.46
fffe3100350037003000,2008-02-07,Female,Service,Yes,3.0,7.0,6.6,0.62
fffe3600310039003100,2008-02-14,Female,Service,Yes,1.0,3.0,4.2,0.23
fffe31003100370039003000,2008-11-09,Female,Product,Yes,3.0,,7.0,0.62
fffe31003700370035003800,2008-08-26,Male,Service,Yes,3.0,6.0,7.1,0.62
fffe33003200360030003500,2008-08-06,Male,Service,Yes,2.0,3.0,6.7,0.5
fffe3300350038003400,2008-03-28,Female,Service,No,3.0,7.0,8.0,0.63
fffe31003900360038003400,2008-07-26,Female,Product,Yes,2.0,3.0,4.1,0.23
fffe3300320038003900,2008-09-10,Female,Service,No,3.0,5.0,7.6,0.62
fffe32003600360037003400,2008-02-22,Male,Service,Yes,2.0,4.0,3.4,0.15
fffe3300300037003900,2008-05-14,Male,Product,No,3.0,5.0,7.8,0.69
fffe3900320031003700,2008-02-08,Male,Product,No,3.0,5.0,,0.48
fffe32003300300034003300,2008-09-28,Male,Service,No,2.0,6.0,7.0,0.6
fffe31003000390035003300,2008-02-04,Male,Product,No,3.0,7.0,8.0,0.84
fffe31003100360031003100,2008-09-09,Male,Service,Yes,1.0,1.0,0.9,0.05
fffe32003200370037003100,2008-06-04,Female,Product,Yes,2.0,3.0,3.2,0.23
fffe31003900360034003100,2008-03-13,Male,Product,Yes,1.0,3.0,3.1,0.23
fffe31003600390031003500,2008-12-04,Female,Service,Yes,3.0,,7.6,0.75
fffe33003300350030003500,2008-09-08,Male,Service,Yes,0.0,2.0,2.3,0.14
fffe32003000380035003900,2008-08-23,Female,Service,No,3.0,7.0,9.4,
fffe32003900330037003500,2008-09-20,Male,Service,No,2.0,6.0,9.2,0.77
fffe31003900350034003800,2008-12-09,Female,Product,No,3.0,7.0,8.9,0.73
fffe32003500360036003100,2008-06-20,Female,Product,No,2.0,4.0,5.1,0.39
fffe31003400350039003400,2008-07-29,Female,Service,No,3.0,6.0,6.8,
fffe31003800320032003500,2008-02-03,Female,Service,Yes,2.0,3.0,,0.42
fffe32003600310037003700,2008-11-08,Female,Product,No,2.0,4.0,6.6,0.43
fffe32003600370038003500,2008-02-22,Female,Service,Yes,2.0,2.0,4.0,0.17
fffe32003500300032003400,2008-12-08,Female,Service,Yes,1.0,2.0,5.9,0.47
fffe31003700320037003600,2008-12-15,Male,Service,Yes,1.0,2.0,3.2,0.14
fffe3200350038003700,2008-12-07,Male,Product,No,4.0,,,0.75
fffe32003500380036003700,2008-02-24,Female,Product,No,3.0,6.0,6.5,0.62
fffe3400360032003300,2008-12-22,Female,Service,Yes,0.0,1.0,3.3,0.18
fffe33003000310038003700,2008-08-12,Male,Product,Yes,2.0,5.0,5.7,0.37
fffe32003500370036003700,2008-04-12,Male,Service,No,2.0,4.0,4.5,0.39
fffe33003200390032003700,2008-11-18,Male,Product,Yes,4.0,6.0,6.7,0.65
fffe32003200330038003800,2008-05-04,Female,Service,No,2.0,5.0,,0.49
fffe33003000390034003300,2008-11-21,Male,Service,No,3.0,7.0,6.3,0.57
fffe3800320032003300,2008-09-12,Male,Service,No,0.0,1.0,,0.09
fffe31003100310036003200,2008-09-09,Male,Product,No,3.0,6.0,8.1,0.69
fffe3600330034003000,2008-05-19,Male,Service,No,2.0,3.0,3.5,0.19
fffe32003000340036003700,2008-07-06,Female,Service,No,0.0,1.0,2.4,0.13
fffe32003000330035003300,2008-03-06,Male,Service,Yes,2.0,7.0,8.6,0.7
fffe32003100370039003100,2008-07-14,Male,Service,No,2.0,5.0,6.9,0.63
fffe3600340037003200,2008-07-12,Female,Service,No,2.0,4.0,4.8,0.4
fffe32003800390032003700,2008-03-13,Female,Service,No,2.0,5.0,8.0,0.59
fffe3300310036003500,2008-07-10,Female,Service,Yes,3.0,6.0,4.4,0.36
fffe32003300320033003900,2008-12-19,Male,Service,Yes,2.0,5.0,8.2,0.64
fffe32003700370036003800,2008-11-17,Male,Product,Yes,0.0,1.0,1.2,0.1
fffe33003300300038003700,2008-06-24,Female,Product,No,3.0,6.0,4.0,0.34
fffe3800360037003600,2008-03-22,Female,Service,Yes,2.0,4.0,4.4,0.21
fffe31003900350031003500,2008-04-18,Male,Product,Yes,2.0,6.0,6.3,0.62
fffe33003100320035003400,2008-06-16,Male,Service,No,4.0,6.0,5.9,0.53
fffe31003700380034003300,2008-06-24,Male,Service,Yes,1.0,,4.6,0.42
fffe32003800350038003500,2008-05-15,Female,Product,Yes,2.0,4.0,6.1,0.58
fffe3200300039003400,2008-01-08,Female,Service,No,2.0,6.0,6.0,0.54
fffe3300310031003800,2008-05-19,Female,Service,Yes,2.0,3.0,6.2,0.44
fffe31003700340032003900,2008-09-10,Male,Product,Yes,0.0,1.0,4.9,0.25
fffe31003400340038003000,2008-04-30,Female,Service,No,2.0,3.0,4.7,0.26
fffe32003000380031003800,2008-07-12,Male,Service,No,2.0,,6.4,0.62
fffe31003900360034003900,2008-10-04,Female,Service,No,0.0,1.0,2.5,0.07
fffe31003400300039003300,2008-05-19,Male,Service,No,0.0,2.0,4.9,0.29
fffe3600360036003800,2008-11-11,Male,Product,No,4.0,8.0,5.6,0.52
fffe31003300390033003800,2008-09-01,Female,Product,Yes,1.0,3.0,2.8,0.2
fffe32003800310034003900,2008-06-17,Female,Service,Yes,4.0,5.0,6.7,0.49
fffe3700330032003100,2008-09-22,Female,Service,No,3.0,5.0,7.5,0.58
fffe3800310032003400,2008-09-07,Female,Service,No,3.0,6.0,6.7,0.53
fffe33003300360030003300,2008-04-16,Male,Service,Yes,2.0,5.0,3.8,0.31
fffe32003900390033003400,2008-06-12,Male,Service,Yes,2.0,4.0,5.4,0.41
fffe32003000360031003900,2008-08-11,Male,Service,No,5.0,8.0,9.8,0.87
fffe32003100300035003200,2008-09-04,Male,Product,No,2.0,,6.5,0.54
fffe31003500390036003100,2008-11-23,Female,Service,Yes,2.0,4.0,,0.41
fffe31003300310035003900,2008-05-11,Female,Service,No,3.0,7.0,,0.79
fffe3800350033003500,2008-06-17,Male,Product,No,3.0,6.0,6.6,0.52
fffe31003000380032003800,2008-06-17,Male,Service,Yes,3.0,,5.8,0.43
fffe31003700330034003900,2008-10-27,Male,Product,Yes,3.0,6.0,7.7,0.61
fffe32003300350035003600,2008-09-27,Female,Product,Yes,3.0,6.0,5.5,0.48
fffe32003700340034003200,2008-06-13,Male,Service,Yes,3.0,5.0,8.5,0.67
fffe33003000380038003600,2008-05-07,Female,Service,Yes,1.0,2.0,6.0,0.42
fffe31003900380038003700,2008-01-07,Female,Service,Yes,1.0,3.0,4.3,0.37
fffe33003200360031003900,2008-02-26,Female,Product,Yes,0.0,1.0,0.6,0.04
fffe3700310039003700,2008-08-31,Female,Service,Yes,3.0,4.0,4.8,0.43
fffe32003000370037003600,2008-06-07,Female,Service,No,3.0,6.0,8.3,0.78
fffe310033003700,2008-11-10,Male,Service,No,2.0,,5.3,0.38
fffe3700370036003800,2008-11-17,Female,Service,Yes,2.0,3.0,4.7,0.32
fffe3100340035003600,2008-09-08,Male,Service,Yes,1.0,,4.5,
fffe33003300330039003700,2008-05-12,Female,Service,Yes,0.0,1.0,0.0,0.0
fffe31003200340036003600,2008-06-30,Female,Service,Yes,3.0,4.0,6.3,0.45
fffe31003600350039003200,2008-07-08,Female,Service,No,2.0,5.0,,0.72
fffe32003900330037003700,2008-09-03,Male,Product,Yes,1.0,5.0,7.4,0.53
fffe31003300380032003100,2008-09-28,Female,Service,No,1.0,1.0,3.3,0.22
fffe31003000320038003500,2008-02-24,Female,Product,No,4.0,7.0,7.0,0.63
fffe31003800370039003800,2008-08-05,Female,Service,No,1.0,3.0,6.0,0.39
fffe31003100310033003700,2008-02-04,Male,Service,Yes,2.0,3.0,3.9,0.21
fffe32003000300032003700,2008-02-07,Female,Service,Yes,2.0,4.0,3.6,0.24
fffe33003300380039003600,2008-05-20,Female,Service,Yes,1.0,3.0,4.2,0.3
fffe31003000380037003200,2008-07-16,Male,Service,No,3.0,7.0,6.7,0.58
fffe32003700350035003900,2008-05-31,Male,Service,No,4.0,7.0,7.7,0.71
fffe31003700340035003600,2008-08-30,Female,Product,Yes,2.0,2.0,3.9,0.25
fffe33003200380039003900,2008-06-18,Male,Service,Yes,2.0,3.0,6.0,0.46
fffe3600370031003700,2008-11-01,Male,Service,No,3.0,7.0,,0.59
fffe32003100370033003600,2008-08-13,Male,Product,Yes,3.0,8.0,9.8,0.95
fffe3800390032003500,2008-09-01,Female,Service,No,3.0,8.0,8.1,0.71
fffe32003500330030003400,2008-07-11,Female,Service,Yes,3.0,4.0,3.6,0.31
fffe31003100370032003600,2008-05-29,Female,Service,Yes,2.0,3.0,6.7,0.43
fffe33003400380037003000,2008-01-22,Female,Service,No,1.0,5.0,6.2,0.55
fffe360033003200,2008-09-11,Female,Service,Yes,2.0,5.0,4.1,0.36
fffe3500300030003500,2008-06-25,Female,Service,Yes,2.0,4.0,7.9,0.66
fffe32003600340038003200,2008-10-25,Male,Service,No,2.0,4.0,6.4,0.6
fffe32003200300039003800,2008-04-30,Female,Service,No,3.0,6.0,7.6,0.64
fffe31003600370036003400,2008-05-31,Male,Service,No,2.0,6.0,,
fffe32003300340036003800,2008-06-14,Female,Service,No,1.0,4.0,5.4,0.34
fffe33003000350031003400,2008-03-18,Female,Service,No,4.0,7.0,6.3,0.51
fffe3100370036003800,2008-08-17,Female,Product,Yes,3.0,5.0,5.4,0.39
fffe3400300039003400,2008-08-17,Female,Service,Yes,1.0,3.0,6.6,0.47
fffe33003000390031003000,2008-12-09,Female,Service,Yes,3.0,4.0,6.0,0.48
fffe3900350032003500,2008-01-22,Male,Product,No,4.0,8.0,8.9,0.81
fffe3200350031003500,2008-04-11,Female,Product,Yes,3.0,4.0,4.6,0.35
fffe31003800310039003600,2008-05-04,Male,Service,Yes,3.0,5.0,5.1,0.28
fffe32003100350037003700,2008-09-03,Female,Service,Yes,0.0,1.0,,0.14
fffe32003000390037003300,2008-09-26,Male,Service,No,3.0,5.0,6.2,0.44
fffe31003300320033003200,2008-06-28,Male,Service,Yes,2.0,2.0,3.9,0.19
fffe32003800310037003100,2008-08-31,Male,Product,No,3.0,5.0,8.1,0.65
fffe32003200320032003700,2008-07-20,Male,Product,Yes,2.0,5.0,5.8,0.54
fffe3400330036003100,2008-05-31,Female,Product,No,3.0,,7.1,
fffe3700310035003700,2008-11-15,Female,Service,No,1.0,,6.3,0.47
fffe32003600360034003900,2008-07-27,Male,Service,No,2.0,6.0,7.4,0.57
fffe31003800350039003800,2008-10-26,Male,Service,Yes,2.0,4.0,4.4,0.35
fffe32003400320033003800,2008-02-01,Male,Product,No,2.0,5.0,4.6,0.42
fffe31003000360032003000,2008-02-26,Female,Service,Yes,2.0,4.0,5.1,0.33
fffe31003900390037003000,2008-07-19,Female,Product,No,3.0,6.0,8.4,0.81
fffe3300310032003900,2008-02-05,Male,Service,No,3.0,7.0,8.4,0.78
fffe32003900380035003200,2008-12-02,Male,Service,No,1.0,2.0,5.1,0.42
fffe31003900350035003800,2008-02-05,Male,Service,Yes,2.0,,5.1,0.38
fffe32003900300037003600,2008-05-23,Female,Service,Yes,3.0,4.0,6.9,0.49
fffe32003200310032003800,2008-03-12,Male,Service,Yes,2.0,3.0,3.3,0.14
fffe3400360034003900,2008-10-28,Male,Product,Yes,3.0,6.0,5.8,0.37
fffe32003200330031003900,2008-10-19,Female,Service,Yes,0.0,1.0,2.5,0.19
fffe31003800350038003600,2008-01-12,Male,Product,No,3.0,,6.1,0.48
fffe3500380033003900,2008-03-16,Female,Service,No,2.0,5.0,,0.66
fffe32003100340033003900,2008-05-08,Female,Service,No,2.0,5.0,,0.76
fffe31003100310034003100,2008-12-06,Female,Service,Yes,2.0,5.0,6.6,0.49
fffe32003200350038003200,2008-04-06,Male,Product,Yes,2.0,3.0,6.0,0.49
fffe33003400340031003500,2008-10-22,Female,Product,Yes,2.0,4.0,5.0,0.38
fffe32003800370035003200,2008-10-18,Female,Product,No,4.0,8.0,8.4,0.72
fffe31003400360038003000,2008-05-01,Male,Service,Yes,3.0,7.0,7.4,0.61
fffe32003600360039003600,2008-05-10,Male,Service,Yes,1.0,1.0,4.8,0.24
fffe31003400310039003900,2008-04-27,Female,Service,No,2.0,5.0,7.7,0.66
fffe32003400380037003700,2008-09-21,Male,Service,Yes,1.0,2.0,3.5,0.22
fffe31003300370035003700,2008-12-19,Male,Product,No,2.0,5.0,,0.39
fffe31003900390031003600,2008-01-01,Female,Product,Yes,0.0,1.0,2.3,0.05
