Employee ID,Burn Rate
fffe3500340030003400,0.5
fffe3700360037003500,0.64
fffe31003500310037003700,0.5
fffe31003000350039003000,0.31
fffe3700300030003900,0.42
fffe3900300035003200,0.46
fffe32003900310032003900,0.54
fffe32003400360038003700,0.3
fffe3900380035003700,0.39
fffe32003900350031003500,0.81
fffe3100370037003300,0.59
fffe31003200390038003500,0.4
fffe31003700330039003200,0.25
fffe32003700340039003200,0.17
fffe3800380033003500,0.48
fffe31003100370033003000,0.19
fffe36003600,0.08
fffe31003800390038003500,0.18
fffe33003300310032003700,0.38
fffe33003000320037003700,0.19
fffe3900370036003500,0.74
fffe33003400350035003700,0.3
fffe32003400330039003700,0.7
fffe31003800370036003200,0.5
fffe33003000300035003100,0.62
fffe31003800310031003900,0.4
fffe31003600340038003700,0.5
fffe340030003800,0.2
fffe32003600370030003100,0.35
fffe31003900320038003600,0.62
fffe3600360036003000,0.38
fffe33003300380039003000,0.41
fffe32003000360036003000,0.39
fffe33003400380037003100,0.64
fffe3900300036003500,0.64
fffe32003000340037003400,0.7
fffe31003000300031003200,0.54
fffe32003100310038003600,0.3
fffe390038003100,0.71
fffe31003700360031003200,0.01
fffe32003700340039003500,0.68
fffe32003000360038003900,0.32
fffe3400340035003400,0.31
fffe32003200390038003400,0.77
fffe33003200300031003500,0.39
fffe3300330039003200,0.52
fffe360030003600,0.56
fffe3100320038003800,0.5
fffe33003400360037003300,0.68
fffe32003300380034003900,0.44
fffe31003200350031003000,0.23
fffe32003100310031003800,0.25
fffe3900320032003900,0.39
fffe3300380039003900,0.57
fffe31003900340039003200,0.48
fffe31003800310034003200,0.14
fffe32003600370038003700,0.14
fffe31003400350033003400,0.54
fffe32003100390030003300,0.55
fffe33003200350033003200,0.17
fffe31003500320039003600,0.73
fffe33003100390039003900,0.59
fffe32003200340039003900,0.68
fffe3700390037003900,0.41
fffe31003500330032003500,0.56
fffe31003300370039003400,0.58
fffe33003000330036003300,0.36
fffe33003300340036003000,0.15
fffe3200350038003000,0.44
fffe3500330037003900,0.55
fffe33003000360035003800,0.65
fffe31003600330035003400,0.11
fffe31003800320035003400,0.58
fffe33003200380039003400,0.53
fffe32003700310033003900,0.47
fffe32003300370034003600,0.37
fffe33003200300036003400,0.6
fffe31003000300034003500,0.15
fffe31003900310037003700,0.23
fffe33003400350030003800,0.56
fffe350030003900,0.29
fffe31003500390035003100,0.61
fffe31003200370033003700,0.16
fffe31003300370036003500,0.46
fffe33003400360030003300,0.67
fffe31003200370031003400,0.58
fffe3400380036003600,0.27
fffe3300310038003900,0.47
fffe32003300300037003300,0.72
fffe31003400340036003100,0.88
fffe3600300034003400,0.33
fffe32003300350030003800,0.49
fffe31003700310036003300,0.39
fffe32003600370039003100,0.36
fffe32003300370033003700,0.57
fffe3500320032003900,0.0
fffe33003300360034003800,0.37
fffe3700380033003800,0.77
fffe31003600330037003300,0.58
fffe33003000310031003600,0.59
fffe32003000370034003000,0.53
fffe3800360030003200,0.61
fffe33003100360039003800,0.41
fffe32003300360030003000,0.3
fffe31003700360030003800,0.22
fffe33003100340031003600,0.59
fffe33003400360035003800,0.6
fffe31003300330038003800,0.41
fffe32003400380037003100,0.43
fffe32003200330037003700,0.62
fffe3900320035003700,0.46
fffe33003300330032003000,0.52
fffe33003400300032003500,0.27
fffe3600360034003000,0.64
fffe3800380039003700,0.49
fffe31003200360037003100,0.29
fffe32003100390032003700,0.4
fffe360035003100,0.43
fffe32003600360037003700,0.58
fffe32003900300033003400,0.42
fffe31003200310035003500,0.35
fffe3200320034003000,0.68
fffe3500320030003900,0.56
fffe3600310037003300,0.55
fffe31003700330036003700,0.51
fffe31003700390035003600,0.43
fffe31003800330037003200,0.0
fffe31003200310034003100,0.1
fffe31003700320032003200,0.83
fffe32003500330035003100,0.55
fffe3200390036003500,0.21
fffe3200320038003500,0.29
fffe31003100330037003700,0.35
fffe32003200370031003800,0.36
fffe31003200340034003700,0.24
fffe3100380035003100,0.25
fffe33003400340033003600,0.61
fffe31003300300030003300,0.45
fffe31003600390033003100,0.31
fffe31003600330039003400,0.4
fffe31003600350039003300,0.24
fffe3600370030003900,0.37
fffe32003200360031003400,0.54
fffe32003300320038003400,0.08
fffe3900300034003300,0.25
fffe31003100390035003300,0.55
fffe3600360039003900,0.41
fffe31003700300035003100,0.77
fffe32003100380035003400,0.32
fffe33003100370038003400,0.46
fffe33003300320030003600,0.82
fffe32003400370039003900,0.6
fffe31003700330038003100,0.59
fffe32003400330032003200,0.31
fffe33003100320037003400,0.48
fffe3400360039003300,0.23
fffe33003200390039003300,0.16
fffe3300360032003200,0.25
fffe32003300390037003800,0.34
fffe3400350035003400,0.24
fffe33003000300037003000,0.44
fffe31003400320032003300,0.41
fffe33003400390038003500,0.18
fffe31003500310031003700,0.57
fffe32003200340034003900,0.59
fffe32003100320035003700,0.48
fffe32003900320035003900,0.35
fffe31003700310030003100,0.44
fffe31003400360034003500,0.59
fffe32003700330034003200,0.62
fffe3900320030003300,0.62
fffe32003400360030003500,0.64
fffe33003200360031003100,0.19
fffe32003400390030003100,0.26
fffe32003100320037003100,0.57
fffe32003000390039003000,0.26
fffe32003600350035003400,0.48
fffe31003400340036003300,0.55
fffe32003900330034003500,0.3
fffe33003200380030003300,0.22
fffe31003400370039003400,0.15
fffe3300310031003500,0.39
fffe31003000300039003600,0.6
fffe32003600330037003900,0.54
fffe32003100330035003100,0.69
fffe32003800360035003600,0.48
fffe33003000310034003300,0.76
fffe31003900320036003900,0.45
fffe31003700340030003300,0.39
fffe3800330039003100,0.28
fffe32003600390032003500,0.36
fffe31003300350032003100,0.46
fffe32003800330030003900,0.5
fffe3500320036003200,0.75
fffe31003700390039003800,0.61
fffe32003600340033003400,0.59
fffe32003000350032003300,0.48
fffe3400310035003700,0.67
fffe32003100360033003700,0.59
fffe31003000310038003400,0.81
fffe32003600310030003100,0.34
fffe31003800310032003900,0.57
fffe32003500350030003900,0.48
fffe33003400390039003100,0.6
fffe32003900360033003900,0.63
fffe31003200360038003600,0.68
fffe3200340033003900,0.63
fffe3500330039003200,0.39
fffe32003500340035003100,0.55
fffe3300320030003900,0.27
fffe31003900330039003100,0.25
fffe3400380030003700,0.76
fffe3500380036003300,0.59
fffe3500350032003900,0.69
fffe3200330038003500,0.38
fffe32003700320034003800,0.04
fffe370034003900,0.22
fffe32003000350033003900,0.22
fffe31003400310031003200,0.79
fffe3900340034003500,0.29
fffe3800310033003400,0.23
fffe33003000310031003100,0.1
fffe31003100380037003600,0.21
fffe32003700380034003300,0.55
fffe32003400390036003900,0.59
fffe33003300370034003500,0.57
fffe31003300330039003400,0.35
fffe370038003400,0.35
fffe3600320036003800,0.38
fffe3600350039003600,0.37
fffe3600330038003000,0.38
fffe32003600310034003700,0.25
fffe3300300031003500,0.32
fffe33003200360033003600,0.46
fffe33003200320034003200,0.84
fffe31003200350037003800,0.37
fffe32003800350030003200,0.56
fffe31003800330037003900,0.75
fffe33003000310031003800,0.62
fffe31003400320033003500,0.22
fffe32003500350031003800,0.39
fffe32003900370035003400,0.35
fffe31003600380030003900,0.66
fffe32003500360038003300,0.57
fffe33003400370030003700,0.8
fffe31003400360035003200,0.4
fffe31003500350034003500,0.13
fffe3200300030003400,0.86
fffe31003800390032003600,0.56
fffe33003400300032003100,0.51
fffe31003600360033003200,0.6
fffe3600350038003200,0.6
fffe31003600380035003900,0.36
fffe31003400350030003700,0.4
fffe33003200370034003100,0.5
fffe3900320038003900,0.53
fffe32003000300032003300,0.56
fffe33003300360032003000,0.9
fffe31003200370034003400,0.41
fffe31003400380033003700,0.7
fffe31003800380039003000,0.34
fffe3600380037003100,0.29
fffe3700340035003000,0.66
fffe3800390039003500,0.62
fffe32003400310036003000,0.15
fffe33003100360032003100,0.44
fffe32003300310035003900,0.62
fffe31003000310039003800,0.52
fffe31003800390038003100,0.37
fffe32003300300033003000,0.23
fffe3300310036003000,0.47
fffe3800320032003500,0.43
fffe3600320031003200,0.45
fffe31003300340039003800,0.41
fffe31003000390031003900,0.03
fffe3100380034003900,0.58
fffe31003300370031003700,0.63
fffe31003900360034003600,0.67
fffe31003200340034003000,0.56
fffe3900330037003400,0.34
fffe3800360038003600,0.47
fffe32003600350038003600,0.6
fffe3200340034003800,0.52
fffe33003400300031003100,0.45
fffe31003100300031003100,0.38
fffe3500340039003100,0.4
fffe31003800320032003900,0.75
fffe32003400330031003200,0.25
fffe3900390030003600,0.85
fffe32003800370036003500,0.37
fffe3100350038003000,0.42
fffe31003900350031003300,0.04
fffe3700360037003300,0.5
fffe3900370037003200,0.56
fffe33003200370031003000,0.69
fffe31003600320035003800,0.78
fffe31003100310034003700,0.26
fffe32003100360031003900,0.3
fffe32003800390034003900,0.25
fffe33003200380034003400,0.64
fffe32003100300038003400,0.25
fffe31003700360039003200,0.42
fffe31003900370033003700,0.42
fffe32003600310032003800,0.42
fffe32003100330033003800,0.36
fffe3200320036003000,0.23
fffe32003600390030003300,0.52
fffe33003000370035003400,0.77
fffe33003000310039003200,0.06
fffe3600360034003200,0.23
fffe32003700310035003500,0.67
fffe3500300030003900,0.48
fffe32003100320030003200,0.6
fffe33003400310030003300,0.83
fffe3600370034003900,0.45
fffe33003300370033003100,0.52
fffe3500360036003300,0.65
fffe33003100320031003300,0.76
fffe33003300390030003600,0.58
fffe31003500300034003800,0.19
fffe33003300330030003900,0.26
fffe31003700330031003200,0.23
fffe3200330032003400,0.23
fffe31003500340039003700,0.92
fffe32003500350034003900,0.37
fffe3400330031003900,0.28
fffe32003900370032003300,0.43
fffe32003100310032003500,0.48
fffe31003100390030003100,0.63
fffe3800300031003300,0.6
fffe33003200390034003200,0.23
fffe3900320038003800,0.19
fffe33003200370035003100,0.77
fffe32003900310035003600,0.66
fffe3500390031003000,0.08
fffe33003100370037003200,0.75
fffe33003200330037003400,0.57
fffe31003500330035003300,0.45
fffe33003100320030003500,0.6
fffe3200390033003700,0.58
fffe3800300030003700,0.25
fffe31003500320036003700,0.29
fffe3100370035003200,0.69
fffe31003200350037003000,0.56
fffe32003900360036003200,0.39
fffe33003300370031003800,0.57
fffe32003600370035003800,0.35
fffe32003500330033003600,0.55
fffe31003400390030003500,0.55
fffe32003100370032003900,0.27
fffe33003100310038003100,0.66
fffe32003800340039003100,0.54
fffe31003000340039003500,0.64
fffe32003200320030003100,0.35
fffe3900360036003200,0.73
fffe31003900340032003600,0.18
fffe32003900300030003500,0.41
fffe31003900380032003300,0.36
fffe3800340038003400,0.57
fffe350031003900,0.36
fffe32003300370031003600,0.29
fffe370033003400,0.68
fffe32003000380037003000,0.39
fffe31003700320030003100,0.03
fffe32003300360031003200,0.78
fffe3100370039003900,0.64
fffe3400360033003900,0.42
fffe32003800380037003900,0.3
fffe3400300036003000,0.69
fffe31003400380036003200,0.43
fffe32003000330038003600,0.36
fffe32003000310032003800,0.6
fffe31003400330033003100,0.54
fffe3800350034003100,0.57
fffe32003800340035003700,0.56
fffe32003700390030003200,0.41
fffe370033003500,0.32
fffe32003800320039003500,0.61
fffe3100360039003400,0.11
fffe32003900330031003100,0.4
fffe32003000310039003600,0.35
fffe31003600300035003500,0.98
fffe33003000300031003800,0.74
fffe33003400380031003400,0.42
fffe31003900350031003400,0.81
fffe31003200370034003900,0.43
fffe31003400300032003800,0.37
fffe33003100310034003200,0.47
fffe31003700300032003700,0.54
fffe31003500300032003000,0.29
fffe3800350038003400,0.3
fffe33003200360034003000,0.62
fffe3100360030003100,0.58
fffe33003300340032003500,0.32
fffe3200360038003100,0.26
fffe31003300390037003000,0.52
fffe350031003000,0.53
fffe32003500380035003300,0.33
fffe31003300340034003500,0.37
fffe3900310030003900,0.58
fffe370032003500,0.23
fffe3900330034003200,0.38
fffe32003600370036003200,0.36
fffe31003200360034003500,0.17
fffe3800390034003400,0.8
fffe3400320035003000,0.62
fffe3400390031003700,0.52
fffe3800350036003300,0.53
fffe33003200340031003900,0.54
fffe31003700340036003900,0.6
fffe32003300310037003300,0.54
fffe3800380038003000,0.57
fffe3800330035003900,0.87
fffe380030003000,0.27
fffe32003400370038003200,0.32
fffe31003300350031003400,0.6
fffe32003800310030003200,0.74
fffe31003700390030003400,0.68
fffe31003900310031003300,0.38
fffe3800340031003800,0.15
fffe3400320033003700,0.39
fffe31003800350037003000,0.11
fffe33003100330034003600,0.45
fffe32003600390032003100,0.44
fffe31003900330038003500,0.46
fffe3700330034003800,0.25
fffe33003300340030003300,0.79
fffe3200390039003100,0.76
fffe3300300031003300,0.29
fffe31003700310031003300,0.22
fffe3700350032003000,0.54
fffe3700310038003400,0.06
fffe3300360030003700,0.3
fffe32003300350039003600,0.54
fffe3900380036003000,0.42
fffe31003900320030003400,0.57
fffe31003100310035003900,0.57
fffe33003300380035003300,0.22
fffe33003300330038003600,0.96
fffe32003400330039003300,0.5
fffe32003500350039003500,0.61
fffe3600320039003900,0.1
fffe33003300300035003000,0.57
fffe33003100330038003600,0.35
fffe32003400390038003700,0.24
fffe31003000330030003900,0.78
fffe3200350030003200,0.76
fffe32003900350032003700,0.41
fffe3600340031003700,0.83
fffe32003000380039003700,0.42
fffe370033003200,0.23
fffe32003000360034003700,0.44
fffe31003100310035003500,0.74
fffe33003400330033003200,0.7
fffe31003500310037003400,0.66
fffe3400300034003500,0.8
fffe350030003100,0.69
fffe31003400360031003400,0.13
fffe3300340039003300,0.34
fffe31003100300030003900,0.51
fffe3200370034003100,0.54
fffe32003100390032003400,0.62
fffe32003100360036003500,0.83
fffe32003100380034003500,0.11
fffe31003600330034003400,0.16
fffe33003300300035003200,0.03
fffe3900320038003600,0.02
fffe33003000320032003000,0.56
fffe32003500370030003300,0.17
fffe32003600380032003900,0.27
fffe32003600340039003300,0.45
fffe32003100380031003100,0.42
fffe3100350032003300,0.65
fffe32003500310035003700,0.67
fffe33003100310032003400,0.52
fffe31003000380035003000,0.48
fffe31003800360039003500,0.35
fffe33003200350035003600,0.17
fffe31003700360034003900,0.57
fffe33003200350030003100,0.6
fffe3400320035003700,0.73
fffe31003700340031003500,0.29
fffe32003100380037003200,0.38
fffe33003300370039003400,0.58
fffe31003300330035003600,0.52
fffe33003300320036003500,0.71
fffe3700390034003100,0.03
fffe31003800340037003500,0.37
fffe32003400300030003200,0.44
fffe32003400310037003900,0.26
fffe33003100360038003600,0.38
fffe31003100320031003000,0.21
fffe32003500370033003000,0.62
fffe32003100340033003000,0.38
fffe31003500380039003700,0.07
fffe32003700360035003500,0.59
fffe3200350032003100,0.36
fffe32003500350034003600,0.42
fffe31003900370036003600,0.49
fffe32003200310030003400,0.41
fffe32003600310037003600,0.59
fffe33003400310035003800,0.2
fffe31003800330034003800,0.26
fffe32003000340034003100,0.81
fffe33003100370036003400,0.53
fffe32003200300032003000,0.61
fffe32003800300030003300,0.77
fffe32003500330037003300,0.2
fffe32003700340036003700,0.84
fffe32003700330037003900,0.23
fffe33003300310035003100,0.37
fffe3700380031003500,0.54
fffe32003900380032003700,0.56
fffe3900320034003600,0.43
fffe33003000320036003600,0.54
fffe31003100340035003700,0.5
fffe32003000340038003800,0.3
fffe3900300039003700,0.78
fffe32003700360039003100,0.31
fffe32003900310039003800,0.57
fffe32003900320033003700,0.7
fffe31003000320038003800,0.29
fffe3200380039003000,0.31
fffe32003700310039003400,0.45
fffe3500310032003200,0.51
fffe3400340039003700,0.66
fffe31003800390037003700,0.74
fffe3800380032003500,0.11
fffe32003700350032003500,0.37
fffe33003400300036003900,0.6
fffe3100360038003900,0.48
fffe31003100360037003700,0.56
fffe3700340030003100,0.49
fffe32003300300030003900,0.27
fffe33003100350038003700,0.64
fffe3800300038003100,0.67
fffe3700310031003500,0.2
fffe33003100300031003600,0.52
fffe32003000330030003000,0.36
fffe32003300310035003200,0.05
fffe32003700350033003800,0.4
fffe3700340037003500,0.44
fffe320039003400,0.6
fffe31003900390031003400,0.59
fffe3100330038003800,0.23
fffe350033003800,0.49
fffe33003100300032003000,0.01
fffe32003200340033003200,0.4
fffe32003600380034003000,0.57
fffe31003100310030003900,0.43
fffe31003700320030003400,0.61
fffe32003300380035003400,0.28
fffe3900320039003600,0.46
fffe33003300370039003100,0.51
fffe32003400320036003600,0.46
fffe31003400330030003200,0.57
fffe32003100330034003400,0.72
fffe31003900370037003200,0.26
fffe31003500380031003600,0.25
fffe31003000320037003200,0.75
fffe32003400350036003500,0.55
fffe31003200300033003900,0.45
fffe32003500340034003100,0.61
fffe31003200370033003500,0.88
fffe3600370038003700,0.22
